id,name,host_id,host_name,number_of_reviews,last_review,reviews_per_month,Rating
33612970,5BR Designer Loft in Soho/TriBeCa! Best Location!,147051233,Steve,3,20-06-2019,1.06,2.4
33613727,Cozy and Comfortable Studio Apartment,253304582,Iris,3,27-06-2019,1.23,4.4
33631782,Private Bedroom in Williamsburg Apt!,8569221,Andi,3,28-04-2019,1.07,1.6
33636725,Charming 2BR Apt! Popular Neighborhood!,192951036,Jasmine,3,01-07-2019,1.5,3.9
33644836,"Priv room in an immaculate Apt,near Cent Park, UWS",76628403,Matt,3,30-06-2019,1.13,4
33655084,Woodhaven Castle,47516406,Arthur,3,01-07-2019,1.2,3.6
33682168,New York City Luxury Bedroom,224317184,Luke,3,22-06-2019,1.84,1.2
33683932,BRIGHT WILLIAMSBURG ROOM WITH BALCONY,17879327,Hannah,3,25-06-2019,1.17,3.6
33689069,Dollhouse Studio,253944108,Anthony,3,03-07-2019,2.43,2.2
33711189,Sonder | Stock Exchange | Warm 1BR + Laundry,219517861,Sonder (NYC),3,08-06-2019,1.7,0.5
33716426,Sonder | Stock Exchange | Central 1BR + Kitchen,219517861,Sonder (NYC),3,13-06-2019,1.55,3.2
33717623,Luxe Modern Tribeca Studio,254165437,Josh,3,15-06-2019,1.11,0.4
33745608,Greenwich/West Village Sunny real one bedroom apt!,880797,Adrienne,3,20-05-2019,1.14,3.3
33780216,"M&C Garden, located in the heart of Astoria Ny",60754157,Mark & Christopher,3,07-07-2019,1.23,2.4
33782653,Packaged for one plus groups (ENSUITE KING ROYAL),242631139,Glen,3,23-06-2019,1.14,1.3
33804214,Studio sized room in Midtown-East Manhattan,136122177,Elizabeth,3,31-05-2019,1.3,4.2
33810599,Furnished modern studio luxury elevator building,28175069,Leanne,3,08-07-2019,1.38,1.3
33822605,Brooklyn share next to train 25 min to Manhattan,201015598,Anchor,3,07-06-2019,1.11,2
33831120,Sonder | Stock Exchange | Stunning 1BR + Sofa Bed,219517861,Sonder (NYC),3,19-05-2019,1.11,3.4
33831129,Charming and Bright Apt. in Heart of Williamsburg,8860345,Riya,3,17-06-2019,1.14,2.1
33852169,Large East Village Private Room & Private bathroom,37792599,Moji,3,24-05-2019,1.32,4
33853889,Private Spacious Bedroom in lush green Fort George,45776423,Aman,3,14-06-2019,3,4.7
33867882,Charming private bedroom in Hellâ€™s Kitchen,9718310,Allan,3,27-05-2019,1.25,1.2
33874579,Middle town luxury studio close to penn station,210193549,Jiangbin,3,12-06-2019,1.05,0.5
33883497,Beautiful 2BR Bed Stuy Apartment,255882354,Dolores & David,3,04-07-2019,3,3
33898321,Room in heart of NoHo/East Village,8518291,Carolina,3,01-06-2019,1.76,2.1
33900721,NEW COZY STUDIO WITH LARGE PRIVATE OUTDOOR SPACE,81712936,Allie,3,14-06-2019,1.76,1.2
33905074,The Guest House,256032762,The,3,17-06-2019,1.67,4.2
33907731,Cozy Modern Townhouse Garden Apt,53621,Monica,3,02-07-2019,2.09,0.4
33909633,"Amazing 3 Bed Apt, Less than 5 mins to Manhattan",251229393,Rafu,3,14-06-2019,1.7,3.2
33929577,"Couch(sofÃ¡cama), only women, near LGA & Manhattan",223087887,Jess & Ana,3,12-05-2019,1.11,4.3
33933527,Beautiful Private Room in Upper East Side #8,1786901,Shai,3,15-05-2019,1.1,3.5
33935442,Manhattan/å¸å›½å¤§å¤/ time squareã€3ã€‘,107245546,Michael,3,23-06-2019,3,2.3
33941653,The Eagle's Nest,82380968,Loretta,3,15-05-2019,1.14,4.9
33942517,Cozy Three-Bedroom Apartment - Brooklyn,236796242,Em,3,24-06-2019,1.8,0.1
33955057,Splendid 1 bdrm in West Village NYC,4189194,Sandra,3,07-06-2019,1.88,3.2
33964954,Modern Duplex in Artsy Williamsburg,79246014,Shanice,3,16-06-2019,2.57,3.4
33971428,Sunny and spacious Bushwick haven,45834595,Kira,3,27-05-2019,1.13,0.5
33974640,BEAUTIFUL PRIVATE ROOM CLOSE TO MANHATTAN,32167398,Meela,3,31-05-2019,1.34,3.3
33975580,McDonald,156850005,Sharon,3,30-06-2019,1.73,0.2
33987847,Gorgeous Rooftop Views / Seconds From Train,22388757,Jordan,3,07-07-2019,1.7,2.9
33998274,Affordable Studio Close to All the Action,256710914,Benjamin,3,01-07-2019,3,0.1
34013027,Lower East/Little Italy 5BR Loft! Prime Downtown!,256521664,Roxanne,3,15-06-2019,1.76,3.3
34016570,== TRAVELHOLIC Rooms (Modern Decor / Clean) ==,109402182,Michael,3,10-05-2019,1.17,2.1
34017965,BRIGHT SUNNY ONE BEDROOM APT WITH TERRACE,49101398,Nicholas,3,07-07-2019,3,3.2
34038559,Gorgeous Apt on the Upper East Side,1241543,Claire,3,30-06-2019,1.73,2
34039045,Modern Brick Exposed Brooklyn Apartment!,30995747,John,3,10-06-2019,1.88,4
34041587,The Power Tower,256998898,Hank,3,01-07-2019,2,2.3
34042173,"Peaceful, fully equipped, home away from home!",257053267,Leanna,3,01-07-2019,1.76,3
34051551,"é è¿‘æœºåœº,äº¤é€šè´­ç‰©ä¸¤ä¾¿åˆ©å¤§æˆ¿é—´#1",107272884,Lynn L,3,09-06-2019,1.43,2
34056679,Spanish Harlem magical place. Mezzanine bed,254112876,David,3,30-06-2019,2.43,2.7
34059500,Big room prime location WaHe uptown manhattan,290845,Majsan,3,11-06-2019,1.64,2.3
34061588,Ideal Studio - Top Prime Location,256921050,Ellen,3,24-06-2019,2.37,1
34067204,Cosy bedroom in Williamsburg,229469300,Alisa,3,24-05-2019,1.25,0.7
34068735,Perfect 2 Bedroom Apartment in Hot Spot,85539820,Yorick,3,17-06-2019,1.73,1.1
34083914,"PERFECT LOCATION, LUSH AND CHIC DOWNTOWN ROOM",11306615,Matt,3,12-06-2019,1.23,1.5
34085654,The Library,7910657,Gretchen,3,23-06-2019,1.34,3.8
34086800,Sonder | Stock Exchange | Divine 2BR + Kitchen,219517861,Sonder (NYC),3,19-06-2019,1.29,0.1
34096795,Boutique room for families w/ rooftop & breakfast,257005399,Cassa Times Square Hotel,3,21-06-2019,1.55,3.1
34101162,Spacious with amazing views 1 bedroom apartment,22553662,Christos,3,14-06-2019,2.14,2.8
34115136,Sonder | Stock Exchange | Gorgeous 1BR + Laundry,219517861,Sonder (NYC),3,22-06-2019,3,3.6
34118882,Sonder | Stock Exchange | Superior 1BR + Kitchen,219517861,Sonder (NYC),3,08-06-2019,2.09,0.7
34120534,"Sunlit Apartment in the ""Friends Building""",128905420,Vaughn,3,14-06-2019,2.31,4.7
34124100,2 Bedroom/2 Bath Hellâ€™s Kitchen Gem with views.,5556564,Stephen,3,23-06-2019,2.09,1.8
34126874,suit No.1,257683179,Hâ€†Ai,3,29-06-2019,2.81,3.8
34147375,Sonder | Stock Exchange | Sunny 3BR + Sofa Bed,219517861,Sonder (NYC),3,23-06-2019,1.55,0.4
34153647,"Beautiful private Master Bedroom in
Bushwick!",2008510,Ben,3,25-05-2019,1.43,2.4
34156769,LOW PRICE! up to 4+ people-Near LGA / JFK AIRPORT,246194760,Noel,3,14-06-2019,2.14,1.8
34181264,Room 2.  Bunk beds available for two adults.,251859047,Errol,3,01-07-2019,2.09,3.8
34184826,Private big room in upper east side,45317760,Mohammed,3,02-06-2019,2.25,3.6
34194826,Private room in Williamsburg,95381568,Elias,3,24-06-2019,2.2,0.4
34198108,Time Square South - Sunny Lux Twin Hotel Room,252604696,Erin,3,23-06-2019,1.48,0.2
34209682,Stunning 2Bedroom Apartment in LES Hot Spot,257973120,Maxinne,3,30-06-2019,1.76,1.3
34251990,Great location in Hells kitchen,32615118,Taylor,3,14-06-2019,1.76,1.7
34255385,Amazing Apartment infront of Williamsburg Bridge!,258412458,Sophia,3,16-06-2019,1.84,4.1
34255571,Brooklyn Brownstone (Private Room),243639488,Joanna,3,30-06-2019,2,4
34255740,"Private, 2-story apartment, near the Highline",141713689,Nawar,3,23-06-2019,2.65,3.2
34256514,[Special Price] Have a nice trip with my room!,69339916,Luke,3,21-06-2019,2.57,1.7
34256683,Great 3Bedroom Apt in Stunning Location,161047916,Zara,3,16-06-2019,1.8,1
34258598,Single Bedroom around Columbia University,195863013,Yiwei,3,08-06-2019,2.05,1.4
34289101,Perfect Studio in LES Hot Spot - best Location!,256921050,Ellen,3,26-06-2019,2.2,4.2
34315737,Studio Apartment   in BoroPark Brooklyn NY,259063599,Yehudit,3,03-07-2019,1.29,4.6
34316984,Lavidaloca plc,219548549,Kennedy,3,30-06-2019,1.34,3.4
34318100,TIMES SQUARE-4 BEDROOM- DELUX-ART APARTMENT,259087876,Dennis,3,02-07-2019,1.58,2.7
34320892,Splendid Upper E. Side LOFT Central Park 4BEDs/2BA,257869899,Juanit,3,07-06-2019,2.05,2
34331364,Captivating Central Park TownHouse 3Bed/2BA,258250399,Annette,3,26-06-2019,3,3
34336147,Bright & Sunny Bushwick room w/ Rooftop & Balcony,8500390,Alida,3,23-06-2019,1.8,0.4
34345206,Huge room w/ king size bed in coop brownstone,6556741,Thomas,3,02-07-2019,1.84,1.9
34365364,"Warm, Comfortable, and Joyful Loft in Brooklyn",68869481,Geraldine,3,23-06-2019,2.09,4.6
34368927,Full floor of our gorgeous Harlem brownstone,20906077,Jordon,3,01-06-2019,1.55,0.5
34371018,"1 Bedroom , Beautiful Spacious Brownstone
 Apt",85165113,LaTasha,3,01-06-2019,1.73,2.6
34371913,Brand New Luxury Apartment by Prospect Park,6080024,Jessica,3,11-06-2019,1.64,4.1
34372376,Sunny and spacious room in South Williamsburg,259505436,Yaz,3,16-06-2019,1.53,0.9
34373538,Sophisticated Central Park LOFT - 4BEDs/2BATHs,258580215,Misael,3,25-06-2019,2.5,2.5
34378303,A Home Away from Home!,259544961,Miata,3,02-07-2019,1.8,3.4
34387993,Modern 2BED/2BATH In Midtown East - 3BEDs,257867265,Asher,3,26-06-2019,1.91,1.1
34393554,Mini Casa,247013511,Frank,3,19-05-2019,1.5,4.5
34400497,An ideal place for your peace of mind,259694336,Joseph,3,10-06-2019,1.76,1.2
34415448,Wall St - FiDi - Art Deco Luxury Apartment,2126138,Alwin,3,23-06-2019,2,0.1
34416461,Amazing room at Brooklyn close to subway station,251311623,VitÃ³ria,3,08-07-2019,1.48,0.8
34416741,Gorgeous 3-bed-Lush garden-Midtown1stop-Breakfast,259796664,Santi,3,10-06-2019,2.05,2.8
34420605,Great Apartment spacious quiet neighborhood 2BedR,178689185,Shem,3,27-05-2019,1.64,3.3
34428476,Huge and Bright Apartment on Wall Street,257802323,Dennis,3,06-07-2019,2.05,1.4
34432701,THE STUDIO LODGE NYC,20012998,VÃ­ctor,3,30-06-2019,2.31,4.5
34438417,Beautiful Apartment in Hamilton Heights,145319773,Angel,3,20-06-2019,3,4.3
34449001,Serene + Spacious Bushwick Oasis,260062581,Hunter,3,23-06-2019,2.73,3.4
34465289,Brand New PRIVATE garden level- Close to airport,20537772,Talia,3,29-06-2019,3,1.3
34466803,Sunny spacious room full of good energy,1752807,Nilbia,3,02-07-2019,1.58,3.7
34475000,Quiet & Peaceful Duplex Garden Apartment,220847379,Lorraine,3,01-07-2019,2.43,0.8
34477772,"cosy room, high ceiling  and private bathroom",22577148,Diana,3,16-06-2019,1.53,1.4
34478311,"room in sunny, charming, vintage style apartment",3250169,Juliette,3,02-06-2019,1.76,0.3
34478766,Penn room 13,244817841,Aminul,3,14-06-2019,1.7,4.5
34480144,Penn room 11,244817841,Aminul,3,07-06-2019,1.61,1.6
34483431,Heart of Midtown Manhattan,260425153,Park Lane,3,16-06-2019,2.43,4.7
34485745,Midtown Manhattan Stunner - Private room,261632622,Royalton,3,16-06-2019,3,1.9
34502284,Bushwickian Paradise,18263672,Andrew,3,16-06-2019,1.73,2
34502889,NEW Sunny Light filled 1BR Apartment in Brooklyn!,260413032,David,3,02-07-2019,3,1.3
34512123,Bedroom in central Bushwick,221645033,Afrah,3,15-06-2019,1.8,4.1
34515538,Sunny Private Bedroom in Uptown Manhattan,141426597,Lester,3,30-06-2019,2.05,0.1
34516657,Private Sunny Uptown Manhattan Bedroom,141426597,Lester,3,11-06-2019,1.61,0.6
34535182,J & G Comfort Cove:  Serenity Queen Room,259776956,Gladwyn,3,06-07-2019,1.76,1.8
34535938,Art and Plant filled 2 BR APT near L Train.,4202557,Johan,3,05-07-2019,3,3.1
34545793,Your edgy Residence in LES!,260693405,Denise,3,18-06-2019,1.76,2.8
34545869,Peaceful loft â€œ3â€,34643568,Dave,3,26-06-2019,3,3.7
34552276,Comfy apt. Mid Manhattan - Female ONLY!,76679800,Windy,3,02-06-2019,1.73,3.2
34568205,Private 1br Apartment for Your Brooklyn Experience,646592,Damien,3,28-06-2019,1.8,2.4
34574929,Magnificent 1Bedroom in the Lower East Side,260879160,Safia,3,07-07-2019,2.14,0.2
34575860,Super Cute Studio with Amazing View of Manhattan,10469103,Jess,3,23-05-2019,1.55,0.5
34602480,Clean big private room in new apartment building,38431080,Javier,3,15-06-2019,2.65,2.2
34605049,Furnished room for girl in Astoria-15mins to city,194571019,Michaela,3,09-06-2019,1.96,0.4
34614782,Cozy & Charming Oasis in Williamsburg Brooklyn,107069094,Jimmo And Ames,3,01-07-2019,2,0.5
34645029,Fabolous 1bd Apartment in Upper East Side New York,259728610,Victor,3,13-06-2019,1.7,3.4
34646105,STYLISH 2 BEDROOM IN LUXURY BUILDING ROOF & GYM,261376215,Carmen,3,24-06-2019,1.88,3.7
34648133,"Awesome, Large, Sunny
Three Bedroom House!!!",758655,Allison,3,28-06-2019,2,1.1
34651712,"Artsy 1BR loft style in East Village (IT, PT, EN)",4264648,Andy,3,02-06-2019,1.58,0.3
34668348,Huge 1 Bedroom in LES,106538072,Erin,3,30-06-2019,2.05,2.5
34677972,Kings Highway Cozy House,167043905,DeAnn,3,02-06-2019,2.05,2.8
34678628,Stay Near the Williamsburg Bridge!,261597311,Emiliano,3,23-06-2019,2.25,1.1
34678944,"Cozy room at Downtown Manhattan, Chinatown, Soho",250825715,Cherry,3,09-06-2019,2.73,2
34714231,Exclusive Modern Deluxe Room in the heart of NYC!,260193759,Nyma,3,01-07-2019,3,1.7
34718633,Mott Haven Dorm CC,30509656,Orit,3,03-06-2019,1.7,4
34741976,Charming Studio in Meatpacking District/Chelsea,262011998,Elizabeth,3,23-06-2019,3,2.8
34742861,Beautiful Studio Steps from Subway (GREEN),29582232,Lee And Teri,3,29-06-2019,3,0
34745985,Spacious Park Slope Apartment,183817011,Yasmeen,3,01-06-2019,1.8,1.4
34753028,Single room (2),255641440,Li,3,26-05-2019,1.76,4.5
34753453,Extra room 420friendly & breakfast,218116366,Yankee,3,01-07-2019,3,1.4
34782691,Mott Haven Dorm EE,30509656,Orit,3,21-06-2019,2.65,0.4
34801761,Bushwick Brand new 3 bed 3 baths,49130598,Joanne,3,27-06-2019,2.81,3.9
34808422,Vibrant Spacious Artist Friendly Apt in Brooklyn!,7952814,Imani,3,23-06-2019,2.65,2.1
34812586,cozy manhattan hideaway,222201467,Alfie,3,31-05-2019,1.96,3.3
34813137,East Village Room,262461078,Sofi,3,30-06-2019,3,1.9
34813915,"Beauty Apt ,Shared Room in Hell's Kitchen 6",262360035,Kuzey,3,30-06-2019,1.76,3.6
34814184,Shared Room By Times Square near Central Park 3,262360035,Kuzey,3,24-06-2019,2.2,1.8
34836661,Become a New Yorker in Bushwick!,6605565,Samantha,3,01-07-2019,3,1
34842320,â˜† â£  Cozy 2 ideal location| private entrance â˜† â£,259880452,Malik,3,07-07-2019,3,3.3
34843532,âœ° RARE FIND âœ° PRIVATE PATIO âœ°,229506961,Alex,3,04-07-2019,3,1.5
34862827,Exceptional Upper West Side Oasis,4185618,Michael,3,07-07-2019,2.73,4.5
34866447,Newly Renovated 4 Bed 2 Bath Spacious Apartment,262657892,Philip,3,24-06-2019,1.8,2.8
34892732,Affordable 2 bedroom in hell's kitchen,42222090,Kita,3,06-07-2019,3,1.6
34893564,Gramercy Park Studio Apartment (Max 2 people),226519844,Lidiya,3,20-06-2019,2.43,1.5
34901323,Incredible Industrial Loft 1BR in Williamsburg,238328671,Brady,3,04-07-2019,3,4.1
34903658,"""Treehouse"" in the East Village with Private Patio",80573606,Alex,3,16-06-2019,2.05,3.4
34904143,R2 Private Queen Room  LGA JFK Manhattan 15 min!,263053182,Fmny,3,05-07-2019,3,3.7
34908810,"Spacious, modern, clean, rooftop, near all subways",9880282,Duncan,3,30-06-2019,2.25,0.4
34909594,Spacious Brooklyn Apt with Garden Oasis - Gowanus,8092286,Sharmila,3,01-07-2019,2.09,1.9
34910222,SUPER COZY APARTMENT IN HEART OF SOHO!!!,43810674,Olimpia,3,14-06-2019,2.09,1
34912334,Sunny Private 1BR Suite w/Kitchen/Bath @A/C Lines,81325020,Matt & Crutch,3,22-06-2019,2.05,2.8
34928988,âœ¨Modern NYC bedroom ï¿¨5 minutes to Empire Stateâœ¨,173417532,Ed,3,01-07-2019,3,2.8
34932465,Bright Bedstuy Bedroom,263228548,Alea,3,09-06-2019,2.73,0.4
34937986,(B) Private Single Twin Room LGA JFK Manhattan 15m,263053182,Fmny,3,19-06-2019,2.57,3.6
34944309,FLATIRON LOFT 5 STAR,44179601,Tela,3,24-06-2019,3,0.7
34945599,Stunning Townhouse Studio by Bloomingdales,263126029,Dila,3,21-06-2019,2.65,4.7
34945827,Best Street in Soho! Awesome Sunny Private Room,263322673,Sofia,3,23-06-2019,3,2.6
34946538,clean + cute room in williamsburg,14818218,Ashley,3,01-07-2019,3,0.5
34949120,Modern house (2 BR Apt) â€¢ 30 Mins from Time Square,259013161,Jisoo,3,15-06-2019,1.91,1.3
34962979,Cozy 1bedroom apt/Manhattan/East side,48950686,Lili,3,30-06-2019,3,4.5
34966969,"Great located 1bd apartment 59
Manhattan/East side",32162806,Bozo,3,16-06-2019,2.81,3.1
34972355,2 bedroom on Chinatown,263490281,Juan,3,12-06-2019,2.43,0.8
34974184,3BR Whole Apt In Mill Basin. Private Entrance,263502980,Almog,3,14-06-2019,2.25,0.4
34976038,Entire floor in historic Harlem brownstone,2896601,Liz,3,28-06-2019,2,3.4
34978082,"3 bedroom, 2 baths duplex apt w/all new furniture",164701861,Brenda,3,30-06-2019,3,1.8
34980912,Cosy room in the heart of Bushwick!,10787323,Natalie,3,08-06-2019,2.14,2.3
34995803,AMAZING 5 BEDS CHELSEA/MEATPACKING. BEST LOCATION!,91268177,Beatriz,3,19-06-2019,2.05,4.2
34996136,AMAZING 2 BEDS IN MEATPACKING/CHELSEA MARKET!!,91268177,Beatriz,3,14-06-2019,2.2,0.7
34996955,Large 3Bed/2Bath: Elevator + Wash/Dryer!,263635162,Justin,3,03-06-2019,2.25,2.9
34997345,Cozy 2Bed in the Heart of East Village!,263545490,Grace,3,30-06-2019,3,4
35005222,Large 2bed/2bath Steps to Central Park!,159336075,Samm,3,23-06-2019,2.37,2.4
35007240,7BR Lux Townhouse w/ Patio! Best Village Location!,254624988,Matt,3,14-06-2019,2.31,3.3
35026069,Small Studio/Private Room - Heart of East Village,121909760,Brian,3,23-06-2019,3,4.1
35026452,Spacious Midtown East Studio,78290016,Nadia,3,01-07-2019,3,4
35029487,Beautiful Studio APT in the heart of K-TOWN,76971491,Kyeng Tae,3,19-06-2019,3,4.2
35033921,"Shared,Cozy Room Ä°n Times Square 6",263880607,Ahmet,3,01-07-2019,2,2.5
35035202,"Bronx, Little Italy, Arthur Ave, Fordham, Yanks.",256683560,Jorge,3,30-06-2019,3,4.4
35038048,Modern Luxury near Gramercy Park: 3 Bed/2 Bath,263901827,Lidia,3,25-06-2019,3,3.9
35038124,Gorgeous Downtown Flat With Huge Rooftop Terrace,99246264,Jeremy,3,02-07-2019,3,1.4
35038658,"LGA,TimeSquare,JFK,Queens PrivateBD,BHroom",263945896,Alin,3,01-07-2019,2.14,1.4
35040805,Amazing Location! 1 Bedroom Apartment Downtown,57291971,Regina,3,01-07-2019,3,0.2
35041121,Luxury new East Williamsburg 1 bedroom apartment.,263957584,Sara,3,03-07-2019,2.65,2.9
35055437,NYC Prime Location! Beautiful Big Apartment! Enjoy,263896559,Moises,3,05-07-2019,3,2.3
35058541,"Clean, Cozy, Private Bath &  Bedroom  Apartment",264088176,Cecilia,3,05-07-2019,3,1.9
35062294,Sunny Studio by Central Park!,263711950,Phyllis,3,25-06-2019,2.37,3.4
35069936,Gorgeous Apartment near Time Square,263896143,Valeria,3,19-06-2019,2.57,2.2
35082055,NY style 2 Bedroom apartment,253308587,Stef,3,14-06-2019,2.73,0.2
35086171,3 rooms apartment in Downtown Flushing!,264296595,Hyunsung,3,27-06-2019,3,0.3
35089556,"Large, Cozy Escape in B'klyn.",221275418,Rufina,3,06-07-2019,3,1.9
35093823,Quiet garden suite w/ kitchenette & backyard patio,264360482,Steve & Stephanie,3,16-06-2019,2.43,0.9
35100775,Luxury & Stylish 2BR in Manhattan next to Time Sq,260157173,Sindre,3,30-06-2019,3,3.3
35112957,Modern 2BR Apartment in Financial District,264447713,Louis,3,23-06-2019,2.5,0
35117522,Coolest affordable room in Williamsburg!,79723533,MatÃ­as,3,01-07-2019,3,4.7
35125511,Wow Fabulous Hell's Kitchen Place,223833249,Diane,3,04-07-2019,3,0.1
35127234,Quaint Ground Floor Midtown 1 Bed | Outdoor Patio,255432077,Nick,3,27-06-2019,3,3.3
35136809,"PRIVATE, NEWLY RENOVATED BEDROOM, 10 MINS FROM JFK",107915864,Mina,3,06-07-2019,2.14,2.3
35145200,Dope Bushwick Bedroom,210191736,Lue,3,09-06-2019,2.31,0.2
35153060,Bushwick gem one block from the train Citibike,200182757,Rosie,3,16-06-2019,2.5,0.1
35154411,Affordable Suite Steps from Central Park,231281049,The Manhattan Club,3,30-06-2019,3,0.7
35154571,Beautiful 2BR APT in Hell's Kitchen!,147810492,Harold Huengue,3,23-06-2019,3,1.4
35155176,2BEDROOM APARTMENT NY CITY,264758587,Vanessa,3,16-06-2019,2.37,0.7
35158765,Spacious + Modern 2 BR 1.5 Bath in premium UES,264786463,Justen,3,01-07-2019,3,4.8
35162513,YAYA's COZY One-Bedroom in a Beautiful Brownstone,264814648,Princess,3,29-06-2019,2.65,3.6
35166290,"OCEAN Room only for â€œ1 ladyâ€
Solo Travelers !!!!!",264823783,Wada,3,20-06-2019,2.81,2.3
35181903,Stunning Park Slope Duplex (15 Mins to Manhattan!),264934283,Susan,3,01-07-2019,3,4.4
35182672,Steps to Yankee Stadium âš¾ Minutes to Times Square,8187861,Tom,3,30-06-2019,3,4.6
35186445,AMAZING 1 BEDROOM !!! NEAR TIMES SQUARE,80003178,Mike,3,23-06-2019,3,3.6
35187654,WEST VILLAGE Duplex Diamond,151937146,Anya,3,05-07-2019,3,2.6
35187770,"LUXURY LOFT 20 MIN TO MANHATTAN - GYM,ROOF&LAUNDRY",264975454,Bryan,3,05-07-2019,3,1.7
35187992,Cozy Airy w/Plenty of Sunlight Decatur 3FL RM#3,258213198,Joanne,3,07-07-2019,3,1.3
35188790,Spacious & Sunny Decatur 2F Room#3,262033253,Jenny,3,05-07-2019,3,3.3
